id,value,category
0,49.87128406951068,C
1,68.28434726924411,C
2,31.78364119308228,C
3,22.219597198497887,A
4,32.050753349294745,C
5,59.78961073681185,C
6,15.568706103451834,A
7,71.77216445048266,C
8,73.32419094450586,B
9,98.52743196977518,B
10,75.56299840943906,C
11,93.13786859020323,A
12,37.04263154059879,C
13,9.00667481733749,A
14,78.31734917020023,B
15,58.11859719226682,C
16,89.94097030269674,B
17,41.24499114389256,B
18,53.05005222386389,B
19,99.56327243147571,C
20,51.80135067656786,A
21,18.805066297430393,B
22,11.3992061158949,B
23,42.9094836010681,A
24,84.97419178719944,B
25,11.632078273884638,C
26,83.60864110405099,A
27,34.2152499211945,B
28,2.776431134595092,B
29,35.48272981085082,B
30,26.392195140055495,B
31,88.4460957078584,A
32,29.77528838337078,C
33,46.46371040560011,C
34,22.05870361571044,A
35,96.16960994293905,A
36,91.67851430924752,B
37,72.24365125475674,B
38,31.502582908571807,B
39,42.87274904157218,C
40,75.89278919951363,C
41,53.04055589389063,B
42,39.50809860329636,C
43,63.36176767730459,B
44,52.886586112142474,B
45,63.08859785273977,A
46,7.154172970904938,A
47,93.19434703484272,B
48,19.613031114154545,A
49,14.053107238055428,C
50,58.34006152529535,C
51,42.37270465841016,A
52,11.880463984733503,B
53,35.776976588973255,C
54,47.00496143683372,C
55,73.68818977847371,C
56,65.85112057217101,B
57,86.29958065348725,C
58,98.14981180050877,C
59,3.8986910018231513,A
60,87.93730235787662,B
61,19.668509657767263,C
62,75.82279940762396,C
63,82.5717062445971,A
64,93.42864419518259,B
65,45.21377058785971,B
66,33.96913120174232,A
67,68.92872555375385,A
68,94.35824562550764,A
69,9.330896548963919,A
70,6.081137452662578,A
71,2.607024415034487,B
72,14.638070822802508,B
73,17.661687436013096,C
74,94.61569782112628,B
75,96.8884132940482,C
76,32.35068766974671,B
77,79.68846031100813,A
78,35.09169038473367,C
79,88.15457229795128,C
80,7.923965133280165,A
81,36.39996138167349,C
82,22.715218822635475,B
83,51.718472147875694,B
84,44.45192811032134,A
85,20.658721847025497,C
86,58.58034683977221,A
87,81.18171357233277,A
88,88.67165213419158,B
89,27.244252084108943,B
90,43.897700700053555,C
91,42.77172783789257,C
92,38.00888549807625,C
93,25.32183640370471,A
94,79.78865919840871,A
95,59.77013880905956,A
96,29.88410786803739,A
97,8.838189173259824,B
98,14.015213541344107,B
99,5.13972288188117,C
