id,value,category
0,66.8374022373571,A
1,19.521676508810735,C
2,5.290755738075026,A
3,79.42600992026776,A
4,48.059801647735355,A
5,55.62305547051432,C
6,19.069397217400198,B
7,52.85326131975574,A
8,47.734099606546124,C
9,70.2423805006147,A
10,83.94082463993296,C
11,96.61682186882365,A
12,88.94164450444667,A
13,63.389179353538225,C
14,14.984741004078783,A
15,67.96513372689942,B
16,17.719814698218684,A
17,98.92687522921551,C
18,25.985753324922534,C
19,9.61012060968558,A
20,15.999688435462767,C
21,7.488900962659562,C
22,35.633441407625234,B
23,7.826394474726673,A
24,79.46646516097596,A
25,40.793805640502775,A
26,43.39597299009475,A
27,85.15745737478741,A
28,10.088940773125499,B
29,91.68034060721332,C
30,48.998750686192516,B
31,42.08720076862028,A
32,45.19133081121659,A
33,20.934359029646778,A
34,63.00048725022729,A
35,26.14840755713671,A
36,29.152290645682466,C
37,43.39123445943075,C
38,56.337449428565776,A
39,65.98066218800841,A
40,61.852282559087215,C
41,30.96820783327161,C
42,85.47516401180219,B
43,67.41403362919614,B
44,7.238410751592339,C
45,99.09890991998033,B
46,27.211532753143764,C
47,56.9801825781268,A
48,42.9272636705459,C
49,80.87337080528623,A
50,88.73293539895167,B
51,81.62472987543003,B
52,3.4562525570858704,A
53,43.4286067193779,A
54,77.54576483122047,C
55,52.67885291766884,A
56,38.20451682279153,C
57,93.4307261737784,C
58,38.855970793432995,A
59,29.184700791983474,C
60,48.7170266121659,B
61,20.894827031522468,C
62,30.07441716734607,B
63,18.204327219708137,C
64,97.72188780168482,A
65,74.8937715553212,A
66,89.80454049092519,C
67,80.48656033687551,B
68,1.1349466358040128,B
69,38.515651207247394,C
70,76.16156241021598,A
71,76.94156916209036,A
72,9.830801443577075,B
73,55.29751778186138,B
74,26.13422219476753,B
75,83.23835323633546,B
76,78.55063288806579,C
77,20.388742771483738,B
78,2.7616387631402617,B
79,46.80858926986576,B
80,57.72087405471337,A
81,42.06553276125019,A
82,18.309371346043545,C
83,8.10562811560459,C
84,39.90833077422715,B
85,11.073493234836441,B
86,46.736535697442186,A
87,7.7172964359352285,A
88,22.20550366670835,C
89,40.93742370679054,C
90,13.211515376953642,A
91,12.09520684266041,B
92,35.957457101827096,A
93,28.21028045907913,A
94,99.18034003331073,B
95,77.92280353575556,B
96,90.53550524619287,C
97,6.95949968995998,C
98,73.66288617224821,C
99,75.3131773903581,A
