id,value,category
0,38.190779192922875,A
1,98.08304130318763,B
2,42.922529606194914,B
3,35.18864109707353,B
4,67.46939981063993,C
5,17.743421026193896,A
6,52.691394899355835,A
7,4.541688782698294,C
8,48.43137217294956,C
9,61.458895286268636,A
10,84.81893219884725,B
11,55.92418688673635,C
12,71.33746059829977,C
13,1.1315991043673979,C
14,90.01078945970316,A
15,50.685108410732674,C
16,65.08368803052804,C
17,11.162243049264609,A
18,75.01911091019664,A
19,75.23200820596499,B
20,74.51732556806408,C
21,49.90539578391247,A
22,23.08281901091327,B
23,80.26412526484067,C
24,78.35487165105101,A
25,64.71229538444582,C
26,65.92957480753527,C
27,32.3186346867814,B
28,67.01548848463851,C
29,48.49207609334273,B
30,84.99191719630579,B
31,14.862045376827936,A
32,20.881985124153445,C
33,23.917610470249585,A
34,51.38831967719808,C
35,40.210834324256275,C
36,26.01676998364243,A
37,65.84248402658582,C
38,66.72150481642662,C
39,21.35219822608323,A
40,90.09026308871209,C
41,97.65344178381584,C
42,43.42592007473945,A
43,66.5819359730961,A
44,40.280599735261035,B
45,71.33565645528441,B
46,73.41103065637927,C
47,24.05379624380135,A
48,79.35892216309065,C
49,27.634404697921266,C
50,16.669165193665503,B
51,21.808607762761124,B
52,53.606618039270295,B
53,48.57149389999981,B
54,28.145415913360093,B
55,29.28046289429257,C
56,31.663130697002718,C
57,23.78514950560665,C
58,74.79792420926626,C
59,9.338815070316963,A
60,43.66150250908566,A
61,5.70268334514239,A
62,88.87151461595165,A
63,26.39663517120837,B
64,89.00806046904965,B
65,47.77114734119736,C
66,20.282747830665038,C
67,7.990435443135668,C
68,92.91248204430154,A
69,0.6853588600563398,A
70,51.528136827823914,B
71,63.68760965079295,C
72,74.39962951745122,A
73,71.10734897451694,C
74,87.55009345013099,C
75,46.141130449357725,A
76,94.10111096435435,A
77,44.11696860495062,C
78,17.50789982390497,A
79,17.732556806779144,B
80,84.1156262990322,A
81,85.506768979597,A
82,60.458087397491944,B
83,73.34486388841972,A
84,90.73574578072507,A
85,4.40747963191469,A
86,70.46546678380437,B
87,12.25015742179223,C
88,68.34438833194329,C
89,21.69392839384979,A
90,49.73859428015959,C
91,61.733597555564614,B
92,97.65961880919527,C
93,95.00850819887626,B
94,81.3978646519509,B
95,11.511785343629278,C
96,54.102386446282516,B
97,92.8386049558242,C
98,91.46837920555288,C
99,17.493412910555904,A
