id,value,category
0,5.128890224638383,A
1,12.11694422474734,A
2,61.85620002521357,C
3,3.8309066071261166,B
4,47.97461861928696,B
5,78.86922338732397,B
6,15.782106057564949,A
7,96.62663900813887,A
8,62.11024382934368,B
9,94.94836200931242,A
10,7.5510939606520004,A
11,47.86006469372717,B
12,21.917500415313718,A
13,48.04224866596682,A
14,94.28803502880491,C
15,22.228601014343184,C
16,95.93764386073012,C
17,63.10548866835034,B
18,77.72934991848904,C
19,84.65129299564981,A
20,54.07575554777209,B
21,51.095747291354186,B
22,36.499991205188245,A
23,35.44481615068874,B
24,79.03459180296001,C
25,32.64164524697411,A
26,99.78634593300161,C
27,21.24688900789242,A
28,99.14451133903115,C
29,88.44314401482333,A
30,54.23672675392025,B
31,41.66322979393483,B
32,94.38086126745495,B
33,18.72716684929734,B
34,41.565514174134975,C
35,25.689619268800158,B
36,88.25787069421655,C
37,61.10887190312505,C
38,96.44081820860985,C
39,22.871044699437213,C
40,29.848662508280498,B
41,83.23598571493042,C
42,72.50469875820296,B
43,11.185410153336262,C
44,30.68666716224976,A
45,9.01134859331889,C
46,40.63983958497022,A
47,47.97682073990105,C
48,58.73199487181503,A
49,76.27627593707629,B
50,16.57623883599657,B
51,30.61756740240056,C
52,69.53876633071314,C
53,95.18827613982286,A
54,80.77490669463987,C
55,16.111611746909148,A
56,96.85323245780545,A
57,76.83846187496023,C
58,12.284210087875746,B
59,10.830895672718077,A
60,36.482931154846874,C
61,6.217609857264595,B
62,76.63509551585534,C
63,66.03192456164373,C
64,42.68817761440067,A
65,42.29174007876865,B
66,29.544523609546026,B
67,22.524972710160906,C
68,37.14265513745032,C
69,64.87754578160843,B
70,80.81405269386921,A
71,17.47294646716061,B
72,89.43755417100422,B
73,16.421602487806595,B
74,84.59354764994411,C
75,89.11957152687012,A
76,98.58748154785954,B
77,66.53101409175066,C
78,27.641036078049286,C
79,88.39920771470948,B
80,78.20993359326245,A
81,11.088180723102637,A
82,43.40719006422863,B
83,94.30672957920252,C
84,25.94273042988239,A
85,22.946863848643318,C
86,57.76405370196339,A
87,21.690004695582644,B
88,76.99409029159459,C
89,82.64334191917132,C
90,12.925032220870502,B
91,4.153093757921489,B
92,17.817836832413448,B
93,20.501452959998566,A
94,53.97560366287188,C
95,48.15383137109789,A
96,38.08769501728292,B
97,19.03672184038746,A
98,57.76787389913278,B
99,29.34995489011458,A
