id,value,category
0,6.8551341727906445,C
1,87.99873761558935,C
2,41.89920955678832,C
3,52.64420217628769,C
4,96.35503438661871,A
5,59.350079412303515,C
6,13.055317946676158,C
7,15.868386165705095,C
8,84.21150144173934,C
9,11.01655948190583,A
10,11.340676512798586,A
11,86.79500240266374,A
12,32.94635284203292,C
13,68.32626205836958,B
14,68.2104053034707,A
15,48.07697234764851,A
16,59.736147655031424,C
17,98.93995150030932,B
18,41.65169326936798,B
19,84.7315226913965,C
20,16.0632869178585,B
21,23.929660889540628,C
22,12.391472687080574,B
23,28.906566966961954,B
24,3.004716516933492,C
25,45.70307419954916,C
26,19.76957473213877,A
27,31.625680715059733,A
28,90.18115154887872,B
29,7.890720456648648,B
30,31.91462976939502,B
31,24.476439692291486,A
32,48.014221315149065,C
33,28.446788886194994,C
34,39.20279362734868,C
35,34.03797110415622,C
36,14.338995016663725,B
37,41.25213343229871,B
38,12.176463332968012,B
39,69.46660161630477,B
40,85.56046183214573,A
41,52.977709577919406,A
42,48.10341129932962,B
43,84.87598280148036,C
44,47.4481760367103,A
45,78.34566946237092,B
46,37.8148156113043,A
47,66.29755184626069,C
48,59.57112280305012,B
49,29.31680877523363,B
50,56.35796935591827,A
51,61.44421117399036,B
52,23.603872271637016,B
53,27.96771917390668,C
54,23.987857221797316,C
55,26.724296920407653,A
56,24.01996022961106,B
57,51.28390284632709,B
58,30.5452382930394,A
59,43.361487775357254,C
60,44.0216419660276,B
61,88.40615221903236,A
62,90.07951353496762,A
63,78.35303829339257,C
64,52.01698774811396,C
65,92.52128282670097,B
66,74.64303137454033,B
67,28.472293986245045,A
68,78.71720704129118,C
69,72.22581501018558,A
70,83.75547150561056,A
71,98.33910884447717,B
72,4.412054865738513,C
73,68.85409174508156,B
74,4.994692692196123,C
75,1.8493880848849509,B
76,83.3497402953719,B
77,1.147343712736193,C
78,96.69089797441937,B
79,76.35724504322275,B
80,26.140199338715487,A
81,78.68738617923722,C
82,99.16424810583867,C
83,10.007748600679756,A
84,90.12623440060251,A
85,73.12098482800721,B
86,66.97226943145225,C
87,7.99788503417208,C
88,20.394867942073525,C
89,85.47538840553278,A
90,4.485766089414711,B
91,70.41252350462551,C
92,47.18625081081813,C
93,8.31762607758504,C
94,97.39928596578186,C
95,25.049676081958417,B
96,48.06512393173171,A
97,84.42528589086399,C
98,16.94431199427925,B
99,85.44918428135168,C
