id,value,category
0,41.9286065145068,C
1,74.45122839026102,B
2,50.450647464055145,A
3,96.31994987054888,C
4,32.859593719486526,A
5,27.870421784350864,A
6,30.016505326171462,B
7,33.061681826465936,B
8,26.58595801612543,B
9,46.35120024556072,A
10,22.006824412070504,A
11,42.7817929827336,B
12,22.723841019902558,A
13,98.808288102758,C
14,69.89692649682286,C
15,44.50957846438273,B
16,32.57709597205608,A
17,48.53551321896865,B
18,96.53025524314053,A
19,96.34099598290507,C
20,93.63028722154935,A
21,5.343680935151951,A
22,96.83526909733858,C
23,71.03677755522948,B
24,11.075379594361124,B
25,20.20186964408408,B
26,54.758456602482475,C
27,11.786064667314932,A
28,16.36105232549405,B
29,1.933984026743718,A
30,95.85567949442606,C
31,95.7605359007142,B
32,42.002402601425835,B
33,55.91272371601305,C
34,20.99625366246244,B
35,75.50009164798517,A
36,89.56739443328121,C
37,24.54216347984809,A
38,36.674601829554895,A
39,93.09517144309353,B
40,70.62950107247087,B
41,28.67026802274544,C
42,43.0708929082289,C
43,79.29598023757778,B
44,61.79615862259973,A
45,74.8725549694646,B
46,8.638168280126013,C
47,0.4655274175573543,C
48,73.39578577893353,A
49,7.670403542719251,B
50,10.788311539602446,B
51,54.07108204785824,C
52,8.372330695187957,A
53,43.76755669072189,C
54,69.08538113637678,A
55,46.549104457933865,C
56,61.70548725312416,A
57,23.50561897254282,A
58,32.022654195897616,A
59,47.99985163333916,C
60,90.4488048243036,B
61,45.71922976291161,B
62,18.092750546405124,B
63,65.54513608230509,A
64,4.378987837508275,B
65,0.9008513466952861,B
66,24.2540263421543,C
67,43.4297140292653,A
68,67.32141290673272,C
69,94.51005182693736,A
70,38.062763882195014,B
71,33.50502607818159,B
72,9.556813482806369,B
73,7.860604782867309,C
74,54.96870926851521,B
75,37.56151815642998,B
76,83.4766646217598,B
77,38.09379054401407,A
78,12.117270500380506,A
79,30.62630665818553,A
80,4.847857593908622,A
81,76.0582865596422,C
82,80.04649728284053,B
83,40.069467747096546,C
84,51.25202049299076,C
85,15.047575983556005,C
86,41.43908619510083,B
87,69.45491516021819,C
88,21.16565891315051,B
89,46.450332356755474,B
90,49.68552710729839,A
91,39.7343444893628,C
92,3.712753001165381,B
93,95.33934901680509,A
94,0.2915769884389796,A
95,83.42575487138932,B
96,83.46907309456253,B
97,2.9032829174593155,C
98,39.11683004199355,A
99,21.596898566698652,B
