id,value,category
0,24.884818301895006,B
1,98.17646290351067,B
2,9.498318697172358,C
3,79.75475367435611,B
4,39.35819921902559,C
5,50.051243151885075,A
6,70.22920412119171,C
7,2.2958785055647524,A
8,85.59220319510011,B
9,66.83372015937856,C
10,25.586583160377973,B
11,62.202621459367116,B
12,54.27569857160876,A
13,18.15032536228224,C
14,94.65841017943633,B
15,19.93309181007271,A
16,3.8101795286005213,B
17,70.78590562029046,B
18,32.274692626442345,C
19,50.3753361428997,C
20,77.52155024904873,C
21,87.1963825117716,A
22,18.298736321384368,B
23,68.10608112686725,C
24,10.869566793394714,A
25,88.38610556253515,A
26,71.28052457045222,B
27,73.86719567774787,C
28,15.258796017293596,B
29,7.890285161971821,B
30,41.69113305084882,B
31,36.776803705408035,B
32,14.765551252964304,C
33,79.47008370913747,A
34,81.30888091508815,B
35,31.960258224837602,C
36,18.508485161737774,C
37,59.79016596032897,B
38,88.8684829821387,A
39,82.67158765622574,B
40,42.318469072096455,B
41,63.88452300331872,C
42,62.99192498791572,A
43,45.60386503789067,B
44,91.02258839234622,A
45,33.76159835360832,B
46,71.17344139763682,A
47,63.84662049038102,C
48,73.20997962477946,A
49,37.66031670239249,C
50,42.54203454581541,C
51,74.04673623798533,C
52,96.72374684418749,B
53,58.711395750364126,A
54,45.35289970571128,A
55,37.00510214863934,C
56,47.152857947379125,C
57,9.185832675732374,B
58,54.63554830474474,A
59,37.637634153929824,C
60,0.9601431235759406,C
61,98.07895414025468,A
62,32.28257192652136,A
63,51.282291608153116,A
64,70.49129885130834,C
65,13.10483997362607,B
66,9.109943711640367,C
67,3.3376410625447828,C
68,7.207910548861129,A
69,42.128931209653,A
70,99.81007308431795,B
71,72.71404182419586,A
72,57.72192487753344,B
73,33.45137327433297,B
74,61.37509669316853,B
75,30.365368590426055,A
76,45.64640770029305,A
77,30.742344663910416,A
78,19.569421480267813,A
79,99.25987082224859,C
80,45.82905256018136,A
81,11.896556274553916,A
82,78.08914001031104,B
83,56.89228883835773,B
84,0.4445318931546427,A
85,76.35627988114928,C
86,87.60372347505927,A
87,85.3467075882052,B
88,64.77751457089542,C
89,61.38493192406843,A
90,72.77629164960531,B
91,67.58915365753784,B
92,38.58630136459973,C
93,38.53694088701711,C
94,40.38181338992758,C
95,3.099563357593582,C
96,8.877206387817827,C
97,22.69160825742179,C
98,40.125498304935384,A
99,72.43000733233112,B
