id,value,category
0,84.01004104615392,A
1,98.65923707256395,C
2,30.228604359669653,B
3,58.497420562490795,C
4,55.500432856623135,A
5,23.020741245649457,B
6,0.44475534231103175,C
7,30.905279165782062,B
8,73.62188098204255,B
9,84.7574089913415,C
10,56.96244507624393,C
11,92.37675140362059,B
12,32.264629788949904,B
13,61.673431763907274,A
14,82.63128238568169,A
15,77.32913186171079,A
16,10.113384533877634,B
17,76.59724855796857,A
18,94.76072143851071,C
19,64.76865290400589,B
20,12.937672223316742,B
21,79.7488321126596,A
22,77.49915566574487,C
23,29.64847716957276,C
24,99.46303331600991,B
25,0.16368089284902743,B
26,24.68117012310419,A
27,71.2669384787745,A
28,44.20872120540682,C
29,31.090940384115328,B
30,50.62374285652989,A
31,24.947858625469564,C
32,64.09378420422111,B
33,84.1188074426642,B
34,70.83182483167144,A
35,11.162097615417698,C
36,3.6835439190541663,B
37,57.5572009783494,C
38,88.95592553384041,A
39,86.53659825111384,A
40,67.17900857481453,B
41,55.723097280319934,B
42,92.89627282345889,C
43,82.72886733661363,A
44,58.11057662183291,C
45,36.75151372692122,B
46,36.73420898519295,A
47,7.827814473177741,A
48,12.371747729908677,B
49,39.57351935693871,A
50,67.35345934436694,A
51,72.64471815948771,B
52,68.28542017976159,A
53,34.56819918560067,A
54,34.5967707113657,C
55,36.565821262941235,C
56,82.15591710329099,C
57,80.67120737109644,B
58,10.280024664723319,B
59,40.6287444790977,C
60,49.21011086830408,C
61,24.734441615771264,C
62,2.8415868207073647,B
63,14.774006038876008,C
64,16.323516092988477,C
65,23.283904667023158,C
66,40.78877498915298,A
67,28.91519211894692,B
68,20.24488387049377,B
69,47.22913055246137,B
70,68.50496974878425,A
71,50.648456648401506,C
72,63.8291113996829,A
73,65.69200360393445,B
74,76.52544867255884,B
75,17.827747336712374,C
76,85.39491255486915,B
77,48.0638935739059,B
78,65.37103221657271,B
79,99.37797390615333,A
80,38.636735963152844,A
81,86.46373746624711,B
82,15.528668662823053,C
83,13.764171616154341,C
84,31.4892932357982,A
85,82.84639969622638,C
86,5.806063076863643,C
87,19.294852506301197,C
88,55.59453857150255,C
89,20.82312782296466,A
90,52.428861358128344,A
91,65.56959667736238,C
92,61.67539366267369,B
93,62.62586263692963,C
94,62.83070160502234,B
95,38.09760933563442,C
96,79.53889868918102,B
97,47.07526861583219,B
98,39.34211370358332,C
99,28.86231382820491,A
