id,value,category
0,25.270795987273686,C
1,17.741142214583917,B
2,27.64756634170822,A
3,22.784790187411772,C
4,19.1303406560964,C
5,65.03081661992958,A
6,25.01873235690034,C
7,45.392512940285435,C
8,36.90036924649941,A
9,56.71013499582054,A
10,77.81142614907763,C
11,71.10352735557595,C
12,60.82531606148327,A
13,22.09372811084751,C
14,27.319789438268316,B
15,7.227664600529826,C
16,65.153621775524,C
17,61.14448036493734,C
18,33.027079906509016,B
19,47.97842124770575,B
20,34.06519082072904,B
21,6.368814225622643,A
22,24.574183512997095,A
23,89.9898402710394,A
24,17.012925177864634,A
25,78.02241954130938,C
26,21.266093776994342,A
27,45.75958014206376,B
28,59.23401849397357,C
29,36.378120941242486,C
30,75.12836962194616,B
31,34.00553752513247,C
32,88.95913833670787,B
33,61.265421739923156,B
34,19.53124083429689,B
35,30.57713542522681,C
36,83.84960931139727,A
37,74.21923698490555,A
38,12.288443374796266,B
39,19.738601978316684,C
40,25.69723727335734,C
41,19.477883343583425,A
42,86.51794929094207,A
43,16.395418307057007,B
44,45.86390612124234,A
45,50.83121652152284,A
46,0.5903876303909761,A
47,48.111859620588945,B
48,88.47572323837004,C
49,77.11016890678961,A
50,3.2387543082494807,C
51,91.66102486463727,B
52,41.883928354040144,B
53,78.85029239786489,A
54,54.382497988376855,A
55,58.784494598622715,B
56,70.39041690309908,B
57,82.23513596042577,C
58,13.347705524106546,C
59,33.40949172298934,B
60,85.41085216175655,A
61,9.317866200196478,C
62,59.936104173538766,A
63,12.206082006669217,A
64,19.309378688675384,C
65,25.633146402318086,A
66,9.245188157957518,B
67,98.46474714058887,B
68,40.62748248695285,C
69,37.73043282879568,B
70,51.03302054620977,A
71,78.79955526277278,B
72,4.875365693664591,A
73,74.28635577486939,B
74,98.44877691843284,B
75,40.486060942923096,B
76,48.88311368546796,B
77,47.74165576681961,B
78,1.6411920605626018,A
79,59.9801441254554,C
80,42.92595067077576,C
81,59.034450465259255,B
82,44.481860304376916,C
83,58.59267998581827,C
84,11.966614902414829,A
85,40.83389579162882,C
86,81.65496529484959,A
87,30.72285979490681,B
88,50.74742769517191,C
89,20.19797583351488,B
90,98.78370117278602,A
91,76.48076844036218,C
92,40.83159214829482,B
93,83.1397072613807,C
94,35.52456224349789,B
95,27.248014575679246,C
96,35.00109732453075,C
97,86.88721396021626,A
98,63.71796907669236,B
99,73.2741640025259,C
