id,value,category
0,84.48762015200614,B
1,21.645056919331974,C
2,36.02117239273529,C
3,69.16425898222163,A
4,93.54083879518188,B
5,37.22963279305919,A
6,63.32313589240254,C
7,79.99273993408697,A
8,14.51644745160381,B
9,4.301033537247156,B
10,95.13232848391647,C
11,36.40841843568694,A
12,22.34086221617868,C
13,26.258844693755123,B
14,70.79654777136088,C
15,82.9280571783512,C
16,19.8338022645142,A
17,94.42864671571014,C
18,63.36454188299759,A
19,62.859644151036896,A
20,48.57768299483999,A
21,27.789651749678434,A
22,2.572313521080316,B
23,45.71693368852641,C
24,40.538367585023934,B
25,35.20162213603615,A
26,41.669806820693644,C
27,95.53152852057954,C
28,27.73278089635719,C
29,99.3913412514664,C
30,97.05535658679135,A
31,41.962938324066215,B
32,16.342579978585945,C
33,19.319407346889616,A
34,27.435777754364377,A
35,86.7771962086034,B
36,96.8468540677621,C
37,3.4238593021379993,C
38,98.47975730342024,B
39,69.75680526918153,B
40,28.634303830569173,A
41,22.12756122091195,A
42,45.30891067141003,B
43,25.610622156061822,B
44,23.253431132375525,C
45,55.62472090089059,B
46,51.91056180596675,C
47,43.24926295866576,B
48,28.80939303007476,B
49,70.5639546918096,A
50,44.9432945757109,A
51,32.86147151478895,A
52,51.549765387671556,A
53,86.61416300626746,B
54,78.66411878050127,C
55,51.66723249843843,B
56,40.75109704759778,C
57,84.16781967295822,C
58,90.46935581465716,C
59,27.51111805361094,A
60,93.02351386868256,C
61,38.40369906192508,C
62,28.531527061709696,B
63,27.1697080518012,C
64,14.450860734253668,C
65,12.891758474492521,C
66,23.701687951449323,C
67,96.01459094364846,A
68,10.775748084424874,A
69,93.03005742320745,C
70,30.951465787199574,A
71,12.714013427525671,A
72,27.490658815272162,C
73,52.85587634276714,C
74,52.84406645175773,C
75,46.5966774260494,A
76,63.780786646894306,A
77,45.18373510548501,A
78,27.343407164060718,B
79,74.77365810849172,B
80,85.99524603014959,A
81,78.52826451388,B
82,39.42092317947559,A
83,63.892855287440874,A
84,82.5838777905277,B
85,37.006532886848746,C
86,22.043511567507956,A
87,74.10316660045179,A
88,85.01809011616952,C
89,92.3353086262877,C
90,22.788033907156525,A
91,18.772280914665107,A
92,20.620050651669853,B
93,75.33520681782271,B
94,68.70871198771317,B
95,0.2405552647945397,A
96,95.06583912455977,C
97,56.65455230744261,C
98,71.31487359711444,C
99,62.851058404680906,C
