id,value,category
0,65.9126935640504,B
1,93.36210395673578,C
2,91.6067655993548,A
3,90.08577399764663,A
4,94.25038068734735,B
5,66.1805189502534,A
6,43.72200418888246,A
7,7.8425483808242,B
8,2.9200936762720175,A
9,25.18462402751164,A
10,12.391400603745495,C
11,33.709802343085336,B
12,50.620238530690344,B
13,70.1342517334892,C
14,88.65696824039476,A
15,12.06665045852583,A
16,15.630633298370611,C
17,92.76747714102198,A
18,64.23859299000789,A
19,86.11245280849366,A
20,4.349062208424681,A
21,70.65860048718527,B
22,63.885719737125335,A
23,12.482228551301787,C
24,48.08744310451587,C
25,14.167608947806809,C
26,80.88350682247784,C
27,53.32099333371391,A
28,81.4332649508855,B
29,16.283103710910517,C
30,47.86187261538453,B
31,82.68408997052879,C
32,97.71469175997969,C
33,3.7154390394167236,C
34,80.64346976714563,A
35,24.464346806259908,B
36,12.935185391179349,B
37,42.056618412502324,B
38,65.71458002633483,C
39,32.72106568096341,B
40,45.15062726272667,A
41,80.6135217635809,B
42,33.929089433943204,A
43,96.56212776801388,C
44,63.54265590951106,A
45,26.565503457649488,A
46,11.448144729308519,C
47,12.412321615450528,C
48,91.21589860619153,C
49,43.784181934640586,A
50,48.8146980376242,C
51,36.30025516548465,C
52,20.669842531000327,A
53,8.423737856456203,B
54,82.56795554209184,C
55,6.526683155798008,C
56,44.74529688856295,B
57,74.70567875474944,A
58,63.82325265764152,A
59,84.31320366049093,C
60,68.89561014013562,C
61,64.69215331806744,B
62,85.1481600234917,B
63,57.176305608957044,B
64,92.49298222346202,B
65,83.69141109939207,B
66,90.68108315982798,A
67,90.57006973169639,A
68,98.1733463673087,C
69,68.53536463742567,B
70,48.34200588103852,C
71,44.510036066699286,B
72,58.893253939613096,C
73,35.083134533972625,A
74,48.569874473557626,C
75,65.7860126264879,B
76,36.068730108228806,C
77,47.21570365038477,B
78,2.1590630307431913,C
79,12.721767660364769,C
80,67.24544423640286,A
81,27.56772197957842,C
82,92.175185875783,C
83,27.748292661069662,C
84,27.33836096433103,A
85,90.28077739521355,B
86,93.08991565832915,B
87,93.31667458448048,B
88,78.50268679078441,B
89,33.34176009709762,B
90,56.80333354950909,C
91,45.17407718259009,C
92,43.08035418573779,C
93,39.26741111962369,C
94,35.206389293897125,A
95,32.097500250531496,A
96,2.7127033258404154,C
97,80.96164598604048,B
98,5.464082575718631,B
99,34.901142968062715,A
