id,value,category
0,58.11366346993251,A
1,76.74038905874197,C
2,92.36779994929049,A
3,54.26357498215639,B
4,66.19679303122614,B
5,97.70478785850064,A
6,75.22183639242284,C
7,75.81761187615838,B
8,78.34812312242084,C
9,37.79829864839338,A
10,95.39035281553262,B
11,53.08932357716427,A
12,83.92035636237189,B
13,18.37723414657416,A
14,11.974152704735308,B
15,96.47419287860869,B
16,59.574911403880805,B
17,63.935938523642456,B
18,8.026750169164343,A
19,18.73108451162162,B
20,28.031840309288146,A
21,59.009010927365146,B
22,84.11675260772778,A
23,50.43565099566566,B
24,58.95014025174292,C
25,94.56639661105986,C
26,26.940956558919137,A
27,16.24590510771513,A
28,7.315467778724793,A
29,32.77695612586107,C
30,87.35753895190369,B
31,38.64720532529674,A
32,73.07234476523504,A
33,17.26195988973248,B
34,75.38458414741889,A
35,81.50164028828245,B
36,38.58190996679631,B
37,8.004234050766224,B
38,96.51361375062683,C
39,29.266120439379208,A
40,27.97741094502785,B
41,21.432355858322794,B
42,90.3903147330554,A
43,14.709448225178335,C
44,29.19972283885902,A
45,30.297853017140163,A
46,7.583505883447472,A
47,59.59981766376596,B
48,60.684092301178914,A
49,10.805319672893898,A
50,45.72447469552735,C
51,99.07653067046267,B
52,21.62628722405667,B
53,48.32385386650233,C
54,79.23688863416768,B
55,6.392192667977003,C
56,96.78373922169723,C
57,17.368143342878785,A
58,80.06806285656879,C
59,39.59978857023293,A
60,2.0194444389746824,A
61,10.909712722187415,A
62,48.029109335801536,C
63,37.10159812808379,C
64,3.308525816445962,B
65,46.53290841751648,B
66,71.64488371265469,C
67,11.444002839135736,B
68,56.715857688212914,B
69,19.73806070594741,A
70,53.47029390596495,C
71,29.406399728041745,B
72,97.48822476790544,A
73,96.59092458982971,B
74,35.47089698096628,B
75,33.76778041605395,A
76,42.606906535005685,A
77,65.17805461434588,A
78,54.46452491878651,A
79,88.49595274383367,C
80,46.88371023810601,B
81,1.583854939032281,A
82,14.828153382465615,B
83,19.22275243490018,A
84,27.47321068084201,A
85,97.10094747739907,A
86,40.024872553945976,B
87,21.03247263562904,A
88,10.966228998764871,A
89,64.92556457224988,B
90,46.57631032951954,C
91,20.421845162177444,B
92,15.402979118989501,C
93,34.91862596471089,B
94,94.20133546712096,B
95,63.35781149999509,A
96,14.38801381596816,A
97,83.8367637213992,C
98,6.584626839197105,B
99,86.87981136740783,B
