id,value,category
0,69.30413901741183,B
1,15.248494062438311,C
2,19.082449581848604,A
3,55.270069193656965,A
4,16.251833620208178,A
5,0.7430075263689551,A
6,21.36853954649933,A
7,32.051695526989555,B
8,4.046081007595815,B
9,60.804425224514056,B
10,26.055949951360812,B
11,75.55121507332092,B
12,90.50938497342861,A
13,37.00969186663195,A
14,53.66818808105022,B
15,87.06044008446705,C
16,59.43345598262289,A
17,35.37706091537517,B
18,53.405081905611276,C
19,46.17255849604649,C
20,5.168138710125392,C
21,44.16644124486106,B
22,20.60210946760346,A
23,30.27245935790792,C
24,27.14291362530278,B
25,33.37819359967734,A
26,93.7340764251777,B
27,72.61819441139716,B
28,35.27902128000109,B
29,30.605358841999795,B
30,24.642315067508314,C
31,32.87451901684829,A
32,91.22677160730929,C
33,0.9871863836863781,B
34,88.17595798878799,C
35,45.85069320292497,A
36,92.91668769315883,B
37,13.916115729662337,A
38,74.30416663897329,A
39,28.721290943785583,B
40,66.98327199300932,B
41,88.15317999336331,C
42,46.80209076994279,C
43,75.90252501499238,B
44,18.880022720332278,A
45,16.420336843678086,C
46,16.56897556083593,B
47,49.876158479295654,A
48,37.852280915344295,A
49,79.4440661547155,A
50,47.3109299272457,C
51,79.28345000991506,C
52,21.65835835634926,C
53,10.109539961576763,B
54,98.42008539110097,A
55,14.843675529252687,C
56,83.00121317551995,A
57,14.654820604930752,B
58,13.181341037357752,C
59,84.93869451729681,B
60,43.98284130841314,C
61,6.954998430946713,B
62,10.470603901286967,C
63,69.83828192292489,A
64,79.3345196867501,B
65,16.427730322010213,A
66,35.281331514139424,C
67,43.06399196183462,C
68,78.00446479479218,C
69,25.946632444244354,B
70,89.84697550643746,B
71,4.4030651115183,C
72,1.0652132753851684,A
73,45.69577832836869,C
74,87.37222805799607,C
75,43.86626140410576,A
76,58.02100210901414,C
77,99.50613904748693,A
78,49.984667669178215,A
79,63.739809822042915,A
80,59.85211483214733,B
81,24.939262956990905,A
82,60.48080297482564,A
83,31.03838516463466,B
84,23.917446753262773,C
85,12.073387186082629,B
86,21.23998168219645,A
87,35.20783577654114,B
88,67.1172826477484,C
89,4.562671707960886,B
90,84.00771610270354,C
91,35.83465326543095,B
92,81.91074433986265,C
93,28.789084199025584,A
94,35.54407340901354,A
95,48.92193125920223,A
96,83.9158344891555,C
97,67.74380576947652,A
98,67.34592577351512,B
99,57.9262985136927,C
