id,value,category
0,99.10482388097579,C
1,9.830283708918852,B
2,15.837590091889474,B
3,23.720545822422203,B
4,31.595670656763808,C
5,69.85493823475265,C
6,35.940629386542064,C
7,0.35921543002761513,B
8,41.638405578281734,A
9,69.22948854848993,B
10,4.524685258005268,B
11,49.07929937379806,C
12,63.893070806137445,B
13,55.0039369995369,C
14,49.72397805394648,A
15,57.0872776968047,B
16,36.319200819494625,C
17,88.46704007603401,C
18,9.705068268369555,B
19,82.79380358282489,B
20,44.25371151561315,C
21,83.12096287123339,A
22,97.41205290592373,B
23,35.245926681342496,C
24,82.71874169844267,A
25,10.367792715494527,C
26,47.04897814619338,B
27,13.981545035605214,C
28,37.57610825945786,B
29,95.50272602649663,B
30,28.200051029677653,B
31,45.83964056346211,A
32,41.97151785573041,A
33,10.181233603965168,B
34,52.90362051645321,A
35,25.493391896783802,B
36,24.8975188606549,C
37,71.96182740552426,A
38,99.27707858134548,B
39,50.42181702826806,A
40,39.78613871339248,C
41,53.51936078190869,C
42,80.77545976375944,A
43,84.93941552527498,C
44,80.98190950070962,A
45,46.228296268895676,A
46,62.623108651225714,B
47,93.05168261990066,C
48,17.454986560798336,C
49,9.984499794266943,B
50,67.19820306175608,B
51,20.00652927231893,A
52,62.01929902084446,C
53,56.78357476649422,C
54,45.660834057336594,C
55,49.28979994538,C
56,80.77098051456817,C
57,12.47393556781411,A
58,0.710804161919798,B
59,96.14633011017784,B
60,38.38614847333262,C
61,13.338576312568884,B
62,90.81931521537703,B
63,68.09114138568788,A
64,12.04472531953652,B
65,57.895226083488524,B
66,94.96131735863722,A
67,38.326947174845635,B
68,89.15361300015509,B
69,55.6534449234428,C
70,33.57132305437695,B
71,30.560756724290705,A
72,49.154904703326764,A
73,90.35527441858538,B
74,3.28550069772513,B
75,73.87364450169844,B
76,30.481474863106406,C
77,59.69306329320728,C
78,41.19120952346067,A
79,97.78798963707767,C
80,75.84273944335173,B
81,29.703345307238383,C
82,93.352335655345,A
83,85.81985607867081,C
84,64.7916623879203,B
85,8.538570906494613,B
86,81.08446515196646,A
87,87.55724233479489,B
88,11.936396517612236,C
89,27.238102704395097,C
90,91.82699168729297,C
91,99.62152176279903,C
92,22.451824687851417,B
93,23.99528490159052,A
94,33.62941522360108,B
95,84.60404317195926,A
96,58.663101248086654,B
97,84.34401612389125,C
98,49.39912498798138,C
99,18.543025017242208,C
