id,value,category
0,73.20156489576068,B
1,30.577265596037407,A
2,3.7853306066601977,C
3,22.86427780908683,A
4,12.078493085376863,C
5,36.439216640063755,A
6,96.12442989163392,A
7,4.71090715484348,A
8,86.43144607810618,A
9,56.81526841314392,B
10,82.72691851303065,B
11,99.33806804339119,A
12,44.914117524082286,B
13,67.33193953714597,C
14,60.29442016712457,C
15,47.28825621110989,A
16,89.1150382250986,C
17,51.64801051364458,C
18,82.89374561624982,C
19,84.69898389934546,B
20,99.64366603319318,C
21,48.115268275378696,C
22,92.38043856988108,A
23,86.46092251258835,C
24,51.47862874949504,A
25,26.224519455443406,A
26,66.54191036935167,C
27,41.34055241884251,B
28,73.56773838759845,A
29,99.67459196217237,B
30,18.092544733236704,C
31,74.73677904588827,A
32,16.212282034288773,C
33,57.680690817803715,C
34,58.446299147984035,A
35,60.883411646767215,C
36,33.62617943195201,C
37,9.961701675107781,B
38,52.37980035573793,B
39,28.830061292873143,A
40,21.729026288715136,B
41,79.88266699305132,A
42,48.303137906725766,A
43,21.06541806828265,A
44,19.90146532894187,A
45,64.81513216597682,B
46,30.549222334022353,A
47,67.55619637484212,A
48,57.160190306728076,B
49,62.22134117223453,B
50,38.333293347427286,A
51,23.36956591813776,C
52,15.903527925211336,B
53,41.11338210691869,B
54,97.63899162690619,C
55,36.08743671734887,B
56,67.9266734923792,A
57,54.04014613144204,A
58,11.943634007263327,A
59,6.72936153897945,B
60,87.36667118135793,B
61,54.86189865832626,A
62,80.60793459995524,C
63,84.630669205161,B
64,47.312342431343644,A
65,74.88222265058914,C
66,92.29854860144302,C
67,52.738670594627,B
68,76.83883055501748,C
69,21.0046456455825,C
70,62.05875839360691,C
71,18.312919529792804,A
72,21.58081865574333,C
73,83.2785647375575,C
74,0.7037544210363289,C
75,75.39530093191918,B
76,60.17525151426152,C
77,81.7235966198339,A
78,33.7997107393351,A
79,8.350828806388877,B
80,20.339842167374446,A
81,52.21663960143164,A
82,8.052198985626058,C
83,73.93924943534476,B
84,75.9898326238159,C
85,90.20059832880084,C
86,97.22826399638855,C
87,39.87276174199279,C
88,74.13445855107682,A
89,28.2219990735149,A
90,68.45258997326559,B
91,21.832274333971892,B
92,44.519343545306434,B
93,79.46373131327427,A
94,23.211327929330196,A
95,93.28359893418985,B
96,51.21566357993933,A
97,5.226958393209069,A
98,84.34923296699573,C
99,47.87682941649223,B
