id,value,category
0,12.329493151200044,A
1,4.4602687795987634,A
2,96.87893689077815,A
3,50.430266683306215,A
4,68.16782904090233,B
5,19.949646489513896,B
6,12.420448751381318,B
7,67.84713437987112,C
8,76.94840819092701,B
9,33.15989823831141,C
10,5.232010949596722,C
11,65.27934478224525,C
12,95.06858279134775,B
13,10.97089783120867,B
14,23.13816169467726,A
15,62.28531703780209,A
16,95.48810895019339,C
17,13.755611655765442,C
18,96.39899836952635,C
19,11.021977089573888,A
20,26.257680106175606,A
21,38.30625769259709,B
22,86.48335856908813,A
23,70.76746014083423,A
24,35.83893298625455,A
25,10.559578729797236,C
26,89.16888281604665,B
27,19.640751622114315,C
28,50.92331301384318,A
29,25.22485592864473,A
30,67.89136598456923,C
31,4.738265677993625,A
32,26.61580867797194,C
33,48.422873973857826,C
34,47.17058900944543,A
35,21.419548790820997,A
36,37.57793964052835,B
37,6.4894020852156675,C
38,4.00010743763265,C
39,5.242723962283968,A
40,58.6947902447381,B
41,35.24696924721208,B
42,42.432157805409766,A
43,87.16842549364743,C
44,70.62156528649645,B
45,40.81305767315456,B
46,23.58111851584075,A
47,40.40223904754077,A
48,62.91428533161492,C
49,90.39703966547218,B
50,63.01454272733679,C
51,72.47160295353557,C
52,54.61070285263672,A
53,34.86804878707434,A
54,45.28346698830175,A
55,74.00072875636893,A
56,7.288653152641633,A
57,6.554846890146992,A
58,47.374156584540984,A
59,55.21139467199562,B
60,58.78118266723417,B
61,97.85283237506441,B
62,10.42309745696286,A
63,82.29707827759542,C
64,48.851968789304614,C
65,71.57666547181826,A
66,82.15174608913105,C
67,49.212834880788535,A
68,26.380789741725252,C
69,14.75712436506138,C
70,31.430367465184915,C
71,68.0413435574522,B
72,34.85718214379083,C
73,52.528008402684165,A
74,59.34995498730212,A
75,73.83912061341543,A
76,72.95807889398996,B
77,93.27709880481946,A
78,33.713953132618215,A
79,68.98719102807918,A
80,26.26832265467908,A
81,88.3182071384139,A
82,8.773545025290153,A
83,64.12934970523789,C
84,54.849785185932056,A
85,45.69184455682612,C
86,13.639237607326148,B
87,59.01081410203276,A
88,34.26786522228017,B
89,6.855585066082459,B
90,75.5689244532081,C
91,32.52182643777548,B
92,80.20437249512273,C
93,67.08327767179921,B
94,22.94067953842972,C
95,98.37691245875212,C
96,14.138787520996887,C
97,1.1559004556082497,A
98,40.21130926632724,B
99,2.5773277277819417,A
