id,value,category
0,45.38196670732234,C
1,71.16355793285176,A
2,83.74207093410482,B
3,45.21829115858144,A
4,17.72094038937615,C
5,81.0067591950814,C
6,42.89464620073896,B
7,6.2284340868171695,A
8,28.573775526715316,B
9,37.49192382394385,B
10,27.86240501862004,A
11,32.39799357724309,B
12,40.77225366738142,B
13,54.256450312520144,B
14,6.424664144746273,A
15,78.24305525615509,B
16,71.76622120925272,A
17,93.05203760481423,A
18,57.622162437170786,C
19,86.49595119888204,B
20,20.459726617796793,C
21,78.3655494713199,A
22,72.14404087815754,A
23,48.98336421312196,B
24,93.49120377658495,A
25,39.79811542335964,B
26,10.325156456763962,A
27,74.7704291777228,B
28,49.55754390066755,B
29,20.13664857729045,C
30,31.51439052941729,C
31,47.139035952225406,C
32,20.98603772957508,C
33,60.5163111949721,C
34,42.63892730806115,B
35,52.383240816146895,A
36,60.897026742880655,B
37,76.68966615607468,C
38,15.09217140936956,B
39,19.761434181678204,B
40,89.17316802021605,C
41,38.46866638865853,C
42,74.85580084354862,A
43,16.021181180827536,A
44,25.490564433236052,A
45,49.91488285487613,C
46,43.113925334611544,B
47,38.4239073968679,B
48,58.50787125012413,A
49,73.81518540108107,B
50,49.16262190160925,A
51,49.465510911658015,B
52,4.668082194819256,A
53,8.603380906611847,A
54,8.456713617132007,B
55,6.189852882602198,A
56,72.64633385488564,B
57,47.90266928067847,A
58,62.07581378191288,B
59,62.28972716354457,A
60,22.780203832708946,A
61,82.19716989102737,A
62,55.78193548417345,C
63,90.80150036768897,B
64,37.245790855208014,A
65,9.07984102725463,C
66,4.015837543084288,C
67,42.80539943122804,B
68,53.11580405467614,C
69,64.60726356609072,C
70,81.61822679346304,B
71,40.14634781170362,B
72,8.916905560280263,B
73,15.07687546448735,C
74,82.39239840848967,A
75,39.19399491768898,A
76,2.056108484325836,B
77,35.3297230746873,B
78,76.96822817621667,A
79,7.817906667732865,A
80,52.72085930289306,B
81,94.49433612290433,B
82,8.140986212368473,C
83,38.4322461920994,C
84,91.61627420475578,A
85,42.635792303897055,A
86,65.22144450300823,B
87,14.071119446707858,B
88,63.98966276253674,C
89,87.59239262261492,C
90,42.027936148761924,A
91,12.262607532815506,B
92,73.66726722316476,B
93,82.57798988938583,C
94,68.295993733129,C
95,80.67019398425298,C
96,17.32360522294899,A
97,21.07304924384492,C
98,73.12469922747883,B
99,94.771176719543,A
