id,value,category
0,32.0165041180819,A
1,20.72637206558331,B
2,13.708294472363402,B
3,12.594822555667518,B
4,32.61464259159883,A
5,44.16773272885354,A
6,88.7533570280153,C
7,54.926987390235546,C
8,91.98775683813032,C
9,44.907450937553314,B
10,33.71123976078656,A
11,35.99721995851433,B
12,22.627243452064995,A
13,91.382222278767,B
14,70.59682495997647,A
15,86.4829491742841,C
16,83.65575332862618,B
17,62.971096856882895,B
18,48.96917846674421,A
19,96.1516844633245,A
20,0.37697473764258804,B
21,41.390792988904444,A
22,37.338175397190255,A
23,63.97451640114764,C
24,33.71589501688545,B
25,91.73009903640397,A
26,53.47787674901943,B
27,68.96466799306636,B
28,9.27484608417226,A
29,1.7343085597768537,C
30,33.03658773696628,C
31,53.00862211520994,B
32,51.14508791631594,B
33,6.95170653216196,B
34,65.78152216855113,C
35,90.82768573632904,B
36,20.774999503363144,C
37,88.78228850525817,C
38,25.913504147105026,A
39,52.21417828759034,A
40,69.21834661147757,C
41,75.95959055146693,C
42,52.175794387651365,B
43,40.9739380123301,A
44,90.07386465506087,C
45,70.98526416253517,C
46,25.605995820793247,C
47,84.48884542868733,A
48,55.019279484532944,B
49,97.38824679359655,C
50,37.97360410930498,C
51,28.334802470393928,B
52,4.411538330580678,B
53,22.192705897834674,A
54,45.355108329416815,C
55,3.5449550025719256,C
56,86.76407247084114,A
57,27.222777890510695,A
58,13.318742076542446,A
59,31.45003870844354,B
60,45.27895156482911,A
61,84.99863179877646,B
62,88.48549770859047,A
63,98.25408779737809,B
64,33.560316414729144,A
65,69.60936385821543,C
66,4.37810874989567,A
67,38.06859611351522,C
68,37.46904763242745,C
69,58.899012707144024,B
70,42.30852828023431,A
71,36.6054039354747,C
72,76.8762385770718,A
73,24.559590318947468,B
74,72.3895567623905,B
75,66.04106345487492,B
76,7.070752997590746,B
77,88.3395947851912,B
78,20.595821704352304,A
79,21.500080561714263,C
80,82.80323247154975,C
81,21.54025435545204,C
82,5.961947077038133,A
83,25.967882711149805,B
84,86.32213991229312,A
85,96.99015822376018,B
86,35.183492459361446,A
87,93.8773042846793,C
88,66.07191072714957,A
89,26.23589129551518,B
90,49.654841937318764,A
91,24.162409941130747,B
92,91.3130167431356,C
93,4.695785567670374,A
94,56.843140114885905,C
95,22.000807844925063,B
96,65.51947805367698,A
97,65.34469911436571,C
98,62.784931845705,C
99,34.412118767220775,B
