id,value,category
0,84.29152074182026,C
1,36.341864950500614,B
2,94.12006098458482,C
3,33.91385057312516,B
4,69.66723950159847,C
5,32.0391219844118,B
6,25.43041775224698,B
7,38.91846106455292,B
8,50.013226928375396,B
9,60.54600398852722,C
10,40.88224456479973,B
11,87.79102458794463,A
12,94.67742144389474,A
13,40.744713677889365,A
14,8.023537178641638,B
15,97.24149609123705,B
16,37.687947332086665,C
17,77.27436991864892,C
18,34.324622016009535,C
19,11.887182446164202,B
20,16.62456342203319,A
21,19.4136114411807,C
22,80.80979673812305,B
23,14.825350498225397,B
24,31.14783809266394,A
25,83.55438453958696,A
26,91.74187204867064,A
27,57.562567693243416,C
28,78.17515584042698,C
29,20.947869562997113,A
30,55.372663394724164,C
31,16.504186343089376,C
32,94.4155248829627,B
33,67.49819154188927,A
34,44.26784325061816,A
35,9.660061527859476,C
36,99.40464166048658,C
37,98.7968545729112,C
38,82.61788475818885,A
39,29.44872571263265,B
40,77.75094251436468,B
41,9.4029763261955,C
42,66.5026118656394,A
43,2.030150007832987,A
44,21.29488290193583,A
45,10.883519790067886,C
46,56.84198691487875,A
47,84.52016360082052,B
48,69.97671107634193,B
49,94.99847537827351,B
50,25.006321306930168,C
51,42.13189732165695,B
52,81.63217434679916,C
53,78.27015420686081,A
54,72.46832960048162,C
55,28.44701386619002,A
56,96.72904639783786,B
57,0.4863834652354848,A
58,20.92055464528144,B
59,47.999836245651196,A
60,41.49901333875139,C
61,70.25941044200128,C
62,26.324208742159747,C
63,40.63235657067935,C
64,47.865251682768715,C
65,40.908877444929935,C
66,58.94612634788042,B
67,62.42277962200086,A
68,39.40518358355445,B
69,83.24129962470236,B
70,24.3019700909316,B
71,71.1357044565543,B
72,75.25975422196069,C
73,82.64411825840392,B
74,52.60193807403356,B
75,22.194071448340004,A
76,56.51941210871566,A
77,8.28978478395791,B
78,99.46738716745978,B
79,77.6191805730032,A
80,49.50281770257049,B
81,0.17275170703350273,B
82,47.09432388683707,C
83,0.5224745659090146,A
84,15.239653284879584,C
85,73.19017231968887,C
86,73.94361030023319,B
87,19.01010394878918,A
88,82.974813503318,C
89,29.06055517957008,A
90,80.02841128676535,B
91,25.867523778128575,B
92,46.067730246252914,C
93,35.501597657948366,B
94,73.43371158640596,A
95,39.33355784705912,B
96,50.41889859352197,C
97,94.52115775054959,C
98,62.12557723150124,B
99,64.54264481680583,A
