id,value,category
0,22.570256350697203,B
1,16.847658576706547,B
2,75.5688282709867,A
3,70.90953089868589,B
4,19.55611659988332,C
5,35.62147065020802,A
6,85.83435501724367,C
7,61.796590248133064,A
8,30.04614719902098,C
9,78.36254606851071,A
10,66.08676523149752,B
11,89.10073614038193,A
12,77.08184405778856,A
13,85.17109000144254,B
14,34.29947895915717,C
15,68.48790764786727,B
16,96.02006958057453,B
17,42.620544286326364,A
18,52.55014465113498,A
19,44.259837094568944,C
20,13.052247220744185,A
21,78.02828236417841,A
22,33.17533282623572,C
23,26.12859398137871,A
24,28.643154414148377,A
25,90.20295298411128,A
26,53.47966166042563,C
27,23.10108543442464,C
28,50.038034387682174,B
29,80.74215285090548,C
30,79.24959988899562,C
31,70.4850087620158,A
32,58.210255616612216,A
33,24.288922338680617,B
34,72.51477196005669,B
35,43.9320247516071,C
36,32.41397837875334,C
37,20.034076520621767,C
38,95.56735938375299,A
39,0.3551724545598711,B
40,16.512783723412316,A
41,66.48776922423241,C
42,53.99453439208926,B
43,71.08431658433277,C
44,82.71498007366596,A
45,33.38028458620308,C
46,6.059762843182925,B
47,2.425673964849795,C
48,78.56978998218264,C
49,20.886801619363393,A
50,99.49618968634148,B
51,93.9369927511432,C
52,7.555844964158087,B
53,32.48887110474789,A
54,78.6967113799265,A
55,76.40721761604897,B
56,98.75075676799028,B
57,3.5399854730549407,B
58,27.16503802017528,B
59,57.2020780322411,A
60,46.253402760381725,A
61,20.745960213604175,A
62,8.14223978004398,A
63,8.978662624160027,A
64,72.02236248292267,B
65,24.55991715608956,C
66,75.76299700179,B
67,57.95386339451048,C
68,51.29419389658049,C
69,16.22489695904452,B
70,39.2573083999813,A
71,48.188897452726806,A
72,49.874855253641925,A
73,76.21917404141429,C
74,16.614472499122733,B
75,57.94778939019868,C
76,43.813002869780945,A
77,36.607685503592066,A
78,61.258887596229485,B
79,16.1107460952845,B
80,0.24457515292508614,C
81,19.474156146637224,A
82,9.246108755392434,A
83,50.4265307084942,B
84,57.26785558299435,B
85,81.15434156505584,A
86,45.2139066703797,C
87,16.272674122200215,A
88,73.10070669036448,A
89,18.327904240112836,C
90,23.396724950523573,C
91,26.8729843870226,C
92,94.86074772123352,B
93,64.83192273813543,C
94,70.7681788766944,A
95,73.04859366085678,A
96,72.01820419827247,C
97,49.505652547484026,A
98,85.2143662446159,C
99,10.706910629944332,B
