id,value,category
0,28.97070190200619,A
1,52.08003389665345,B
2,11.187776435902308,B
3,31.652027340752596,C
4,23.14820601245714,A
5,18.31077620960696,C
6,83.34763217733673,A
7,89.21326860633833,A
8,37.43707683766353,C
9,31.585624769704168,B
10,26.75205787930196,A
11,74.84088797525278,C
12,71.22296914306463,A
13,32.36229312829955,A
14,18.008197214314404,A
15,93.59000209539956,B
16,66.98671754177327,B
17,49.89870588282912,A
18,71.5308563344374,A
19,49.39824521839339,B
20,56.24833388097391,A
21,17.570248129052,A
22,53.19794084677151,B
23,52.717448164866646,C
24,76.5602806527737,B
25,21.86464069867099,A
26,60.95169492178422,B
27,42.698589978997916,C
28,97.52436342521683,A
29,80.55592130942671,A
30,16.753168466290436,B
31,91.34347827649923,B
32,12.54413916279714,A
33,56.73119780905523,A
34,94.29408477459482,B
35,19.940344550759924,C
36,20.364785103182005,A
37,84.28095279170034,A
38,77.88407024857148,C
39,23.21123206081055,A
40,52.99158523352968,C
41,79.1362587826792,A
42,54.49941663174257,B
43,68.02908596684864,A
44,25.053409751854538,C
45,65.86550868028998,C
46,54.97052568121846,A
47,31.869893930066084,C
48,0.8976733447730423,C
49,18.754556023490064,C
50,19.72217723416717,A
51,60.0010177483837,C
52,90.45192693977799,C
53,73.57441458641063,A
54,20.353832661502015,A
55,22.197822530568743,B
56,65.64008594932685,B
57,85.42447541296171,A
58,93.01695668438519,C
59,74.99819981935033,C
60,55.58950372644286,B
61,58.85025668511725,C
62,80.13335063030345,A
63,66.59622229502385,C
64,20.509351353076465,C
65,32.19490511318829,B
66,92.88422334718514,C
67,19.22380580045274,C
68,98.24804415508288,C
69,95.2564756216816,B
70,88.62223937713587,B
71,7.9317892315888265,A
72,6.002532600915778,C
73,2.204803758774143,A
74,89.00722595449507,C
75,3.7028491508174777,B
76,57.79805098928977,A
77,46.63642226138644,B
78,4.227258603440076,C
79,71.4597661444782,A
80,18.4366682161075,B
81,16.66256306965278,B
82,75.19194185765478,C
83,51.65847641744025,C
84,83.88210434610257,C
85,95.56591009984949,B
86,34.188871600733265,B
87,79.52623450455955,A
88,51.96614108366643,B
89,81.18881670224766,C
90,15.806734684636957,B
91,57.512001992074545,C
92,3.7222903070077917,B
93,29.212119976071925,C
94,32.088159118591854,B
95,56.13659569497097,B
96,6.956660248986335,B
97,69.91961656357655,B
98,65.96584050894795,B
99,56.148113915523176,B
