id,value,category
0,97.83407027409076,B
1,81.41478376874119,A
2,31.883363973129075,A
3,30.591543098612817,C
4,91.17829532288026,B
5,49.440497785265705,B
6,75.93089178990718,A
7,1.91508306446595,A
8,83.35400881293823,C
9,35.40676748377932,A
10,93.33986299812167,A
11,18.80645101161872,B
12,68.50558441529793,C
13,17.67697399841254,B
14,44.3918497118941,A
15,0.21218886338023601,B
16,91.89349774925239,A
17,74.0886271517053,B
18,93.42688515136818,C
19,33.34961592403351,A
20,50.81033309632452,C
21,96.59081791257736,B
22,60.50633772116705,C
23,20.971058564756007,B
24,76.16692711934029,B
25,4.90580640193431,A
26,47.32460351360825,A
27,1.6805073225973466,C
28,63.3321461865631,A
29,22.679196894416155,B
30,25.009245358239152,A
31,98.74992748465326,B
32,83.9254207189257,A
33,68.36461330057088,B
34,33.428853168562924,A
35,69.6876240085325,A
36,95.90447851887063,C
37,68.56210033116375,C
38,31.092719856219453,C
39,91.50222567556679,A
40,92.43679581787373,C
41,57.17499509886904,A
42,51.899951701533595,C
43,2.3961216767161453,A
44,16.33823609762667,C
45,9.101566502629488,B
46,26.986953413803082,A
47,8.794017961370992,B
48,26.38892198028382,B
49,60.44117488425861,B
50,21.588356230210838,C
51,15.925098188637499,C
52,12.653247640216758,A
53,49.02834640435648,A
54,36.9812833951159,C
55,15.536056038028779,B
56,84.9002302483915,B
57,70.89035879490848,C
58,26.548855740108547,B
59,10.971612070278669,B
60,13.520009971034174,A
61,93.37329795753988,C
62,82.95884165510802,A
63,45.95774819714127,C
64,43.75500004903099,C
65,76.88100873738571,A
66,86.27509552209217,C
67,34.98068062798997,C
68,5.925847239344328,B
69,82.06704223043415,C
70,93.15926797930977,B
71,68.36640099285334,A
72,76.3386342130653,B
73,99.09148942596097,A
74,65.6729451184487,A
75,85.7009095096069,B
76,88.71160078815143,C
77,92.8585918668448,B
78,21.539686455920293,C
79,9.921627346904538,A
80,93.25677112285304,A
81,55.714014905779095,A
82,10.054913444029879,B
83,42.71404113916193,C
84,28.098836702511633,C
85,66.08368448246149,C
86,99.7637671615239,B
87,3.0491289779788655,C
88,14.35577768223515,B
89,82.29205592987435,A
90,17.80426051045384,C
91,86.69622946942704,B
92,18.497124405223918,B
93,19.96066211434816,B
94,64.4941297128535,A
95,76.8751167148585,C
96,84.89555287449421,B
97,91.8739437975481,B
98,80.90156351010657,A
99,63.56140511456756,C
