id,value,category
0,89.21898091233571,A
1,50.71598871169702,C
2,1.0548218018933353,B
3,43.204648821442845,C
4,16.610091512955727,A
5,89.12619783081858,A
6,93.00603829360504,B
7,83.80150561500551,A
8,18.97072131889095,B
9,65.05678909936044,B
10,92.98856899801291,C
11,57.455376635158515,C
12,36.29670107169653,C
13,72.29807319989531,B
14,89.31318716051774,C
15,55.718709435405025,A
16,40.35408052005642,B
17,21.348972217186734,B
18,50.202022451315386,A
19,68.46843888567065,A
20,86.35135711192775,B
21,62.60829413836776,B
22,25.932722283254407,B
23,69.55470777069016,A
24,80.77393217981663,C
25,96.15574750347436,B
26,4.679871091710652,C
27,58.10587569865056,B
28,70.6962003054226,B
29,9.182314554009341,B
30,49.98643871846939,B
31,20.126010130652027,C
32,33.104964771487936,C
33,24.455986488217196,A
34,94.20140718036153,B
35,43.73432049897939,B
36,72.39677680517738,C
37,74.33616210172681,B
38,24.69666598627147,C
39,77.34141220791675,B
40,41.5958970207429,B
41,69.73822640453255,B
42,18.60540528712139,B
43,73.87835727902275,C
44,77.17807814325775,B
45,46.91924201498774,B
46,62.875890322515716,A
47,8.015593529768882,A
48,9.811557765237943,A
49,51.37001057424696,C
50,23.911927988869518,A
51,0.9861732968959092,A
52,22.192045590813315,B
53,74.10343625593728,C
54,80.23556273568578,C
55,78.11913165115556,A
56,51.971729616520804,B
57,87.05122131090694,B
58,51.99259816447671,C
59,3.879888904656126,B
60,3.5308762627820456,B
61,25.326242698670864,B
62,76.3731170216501,C
63,10.993473808192466,C
64,9.477085076327096,C
65,58.939259532815136,A
66,74.50292844839866,A
67,39.82298306383708,C
68,7.171213489439642,B
69,48.64950471135958,C
70,66.39999922942019,B
71,48.78297221588366,A
72,32.37538105207033,A
73,26.67133613141016,B
74,48.792400468225935,A
75,65.91871452611466,B
76,60.999111954339305,A
77,86.90859468780332,B
78,28.43627457001593,C
79,29.593917847139252,A
80,76.79804963339502,C
81,30.531339401701075,A
82,94.42372758093173,A
83,58.619333213412226,B
84,26.954865761974588,A
85,1.9551683264379949,A
86,50.39776643800664,C
87,19.844685091178516,C
88,59.7683239446559,B
89,76.8567483918711,A
90,25.62411109379058,A
91,98.52399155021514,C
92,90.63986188125838,A
93,61.83684338672272,C
94,95.87366763084202,B
95,28.172722134786387,C
96,38.95837942522892,C
97,54.78991508591562,B
98,64.90835064990968,B
99,70.63368059527133,A
