id,value,category
0,16.165655623851226,C
1,60.868447018040015,A
2,48.28002748223743,C
3,81.55368232794883,B
4,87.31105118968883,B
5,61.781287312215426,C
6,99.97822410988897,A
7,77.61267930460075,C
8,34.58720221333458,B
9,31.913740753246568,B
10,89.42813501596596,B
11,19.515239033315467,B
12,93.07511606485505,B
13,16.75334912880283,C
14,43.92564778234426,C
15,53.886072672109805,C
16,32.905950223017385,C
17,73.18136437883248,B
18,92.28981797862377,B
19,43.922039417663015,C
20,96.12888856679984,C
21,8.384959337396957,B
22,47.96220366138325,B
23,4.125946415076431,A
24,80.80499376463419,B
25,73.59169398927607,A
26,36.0992138796735,C
27,91.84236699061063,B
28,2.44629622404795,C
29,1.5695679932732132,B
30,71.22396872555473,A
31,82.23861627087341,B
32,19.203224199225076,C
33,50.86829375213967,A
34,40.326020252121644,B
35,18.686544604517096,A
36,67.59658718755091,A
37,68.52894665823423,B
38,88.92196254910529,B
39,96.83560641994579,B
40,21.020145658874856,C
41,13.062750075913087,A
42,77.16050723295378,A
43,24.40016454397841,B
44,88.01194496860509,C
45,18.00740568142889,B
46,51.18136858156074,A
47,6.631481460000643,B
48,16.171912663264642,B
49,36.73451113509778,A
50,54.34515022754511,A
51,71.634954629516,A
52,6.122097841495389,A
53,20.071377445943895,B
54,36.29137994213456,C
55,17.936385598392114,B
56,82.5998822276438,A
57,83.2034368018068,A
58,48.418067947006094,C
59,81.2013491822844,C
60,78.00047967069924,B
61,4.140876554718853,B
62,12.625570186148295,C
63,60.853426376931495,C
64,88.83612259479783,C
65,24.32615520680612,A
66,63.3915998385781,C
67,33.0469130719251,A
68,52.777085989137476,B
69,15.149886150232895,C
70,67.25678856730333,B
71,17.047843566816734,C
72,32.929998671505054,A
73,25.88311279966369,B
74,41.762072148874985,A
75,10.370849569006813,C
76,2.505086012943425,C
77,41.04546332099529,A
78,80.5246085204374,C
79,90.68474466187136,A
80,23.643347399478753,C
81,11.161038033352632,B
82,17.328953542527202,C
83,40.09705404101906,C
84,46.42306717774041,B
85,17.90820281648888,C
86,41.60338131502155,A
87,71.7012016002638,B
88,32.47263810249189,B
89,88.67385283667612,B
90,55.220512811784104,A
91,13.400186591793384,A
92,2.075289016215842,B
93,82.57468816208866,C
94,70.16966542786031,B
95,28.365074311920836,C
96,25.092684995558134,A
97,28.092671729472386,C
98,94.18554033795432,B
99,76.63274959219781,A
