id,value,category
0,53.35988916523387,B
1,39.76864907240707,C
2,38.61342984975816,B
3,8.926811131721301,A
4,41.34174133731601,B
5,46.97078876008117,C
6,72.18833503458622,A
7,54.53938425549831,A
8,59.70828386835616,B
9,2.857616005110175,B
10,91.88881296197557,C
11,51.61506124194229,A
12,64.1449133356011,B
13,8.62659434220503,B
14,80.78922884393367,A
15,95.84427620397074,B
16,78.13369072119431,A
17,53.910389005192236,C
18,90.14581749395477,A
19,98.21137053131609,C
20,72.47944619662788,B
21,85.01585243257361,C
22,7.676470809464897,C
23,14.854112478320914,A
24,8.274396604769152,B
25,90.00994724978115,C
26,20.477810459948053,B
27,79.66970836379042,B
28,96.67661641122965,A
29,15.094787620879712,A
30,28.34679874124507,B
31,13.895262187579526,B
32,84.32431476204597,A
33,57.540437893700215,B
34,7.653416081068409,C
35,21.571657411814105,A
36,67.0632482559143,A
37,8.271958263503087,C
38,4.57738822340279,B
39,37.430611309223025,C
40,56.61884240119812,B
41,67.57621641374489,A
42,96.42357953408143,B
43,11.226129565382791,B
44,43.22950490171545,A
45,82.2628425046909,B
46,85.40839130252394,C
47,24.61601450138504,A
48,24.88850889781378,C
49,11.625313188400765,B
50,11.437840847003589,C
51,83.07095633079183,A
52,83.51406944804654,C
53,48.227370775949964,A
54,71.3724592788051,B
55,97.00895656763393,C
56,40.65272621826009,C
57,35.90086971117373,B
58,31.106701329362707,B
59,69.18353294166732,A
60,86.40092997420719,A
61,49.81012703386466,C
62,22.331628596880904,A
63,83.7042231630733,C
64,45.93002174837447,C
65,54.60610478687495,A
66,66.94827464738222,C
67,16.04483275169334,A
68,72.85610808427153,A
69,50.42353360949331,B
70,24.511332808905127,A
71,80.84372824376953,B
72,72.08514222080422,A
73,58.10518508028969,B
74,29.95223960936031,B
75,73.77648500624952,B
76,92.72519608182756,B
77,31.949754694321996,A
78,67.08521441034169,C
79,88.81141153386965,A
80,59.682430928332906,C
81,43.683455789892136,A
82,86.11951034519277,C
83,5.798410288165357,A
84,17.142126044491057,B
85,20.15648557459453,A
86,62.30279206368663,A
87,33.25111145930186,B
88,1.3356505864959178,C
89,82.96032484885957,C
90,2.5893483150264074,A
91,67.01489687115081,C
92,94.98869012496426,C
93,23.783566490561004,B
94,8.494406174429859,B
95,17.01104207445956,B
96,33.58499563488257,B
97,17.87248818680046,C
98,78.63129225007319,A
99,80.26379387358507,C
