id,value,category
0,2.9645017756640857,A
1,55.89947301958059,A
2,12.238282140349622,B
3,55.24830973987325,A
4,96.2879362058958,C
5,93.0022116993742,A
6,27.200284243359253,B
7,59.201642762253556,A
8,64.69769802039488,B
9,71.54808419940663,B
10,77.25216968711179,C
11,65.67811982464163,C
12,44.88426885006117,A
13,54.68806260113318,B
14,95.68630180138813,B
15,22.83496549335453,A
16,67.27788389493375,B
17,41.71139387060598,C
18,91.0494104886204,C
19,16.93652937295006,A
20,63.683155400216485,B
21,61.791568439369996,B
22,19.679355854983793,A
23,84.32754905587252,C
24,53.93649985661884,B
25,45.21716985972426,C
26,54.29481804546901,C
27,65.61730186592109,A
28,87.05427893261084,B
29,93.09944559635917,B
30,63.995680992769366,A
31,73.41704415198888,B
32,8.672673575361845,C
33,43.69875709130875,B
34,15.299701140301302,B
35,28.597580924819688,A
36,20.801833152964065,C
37,68.8756345766239,C
38,72.47312958986124,A
39,1.6385892235822097,A
40,50.13436687936501,A
41,41.938917818735135,B
42,78.03817201289593,A
43,11.65227737936826,C
44,8.81872665755753,C
45,91.09727084499801,B
46,30.142408995590053,B
47,79.81090341718527,B
48,61.64345316215276,C
49,82.96050243845833,A
50,27.426912416580418,C
51,47.27085176795396,A
52,90.52321545584604,A
53,48.22753757473118,A
54,85.44095340415032,A
55,31.937851156940468,C
56,30.163139251053362,C
57,90.51684197805265,A
58,55.059256324699376,C
59,59.58809202653856,C
60,60.61914862772875,B
61,76.35843076211741,A
62,15.775655671719823,C
63,36.84209666954147,C
64,0.6910807247256012,B
65,93.46815830488794,B
66,35.12723611720207,A
67,40.44414518191489,B
68,1.1621408346487505,C
69,52.17555163486941,C
70,79.63560685178363,A
71,12.17241357517681,B
72,65.08011371049062,B
73,55.101107156576134,C
74,99.44921849736973,C
75,82.77328955002402,C
76,87.09093396220226,C
77,95.67335056576005,C
78,39.63680680371665,B
79,25.42033701161346,B
80,78.54175083663381,C
81,69.8772602414133,A
82,83.2755884563023,C
83,93.69377559937077,C
84,40.87077953250334,C
85,90.01064001785545,A
86,53.19937279553161,B
87,59.80506915466699,C
88,79.60352515391513,C
89,68.33805747656628,B
90,73.73301042698878,B
91,22.49710144348048,A
92,70.35192567724145,A
93,76.52755240977656,C
94,12.210969799005401,B
95,26.485690471045874,A
96,28.062628912345055,A
97,26.818099205729517,C
98,34.39928445156843,A
99,32.903692271440256,B
