id,value,category
0,53.09749659280727,C
1,96.70356120508126,B
2,91.32575581343596,A
3,83.30439154768494,C
4,82.45988866422059,B
5,84.85126620665754,C
6,30.994054843838892,C
7,31.585739669567126,C
8,32.735564747044045,C
9,53.72101761895944,A
10,4.980033702456687,B
11,53.61502322199312,A
12,84.81001225115183,A
13,22.080507174265584,A
14,21.77011749180533,A
15,35.57885281473416,C
16,71.51063895781198,B
17,97.41565032878205,A
18,17.918217946378267,C
19,78.97582141757178,B
20,58.04367345677933,C
21,93.50278844824842,B
22,78.60577069939663,B
23,51.43448750509566,C
24,68.38883890613683,C
25,27.062748125704406,A
26,12.098436050407557,C
27,53.54945776919381,A
28,64.97224612617009,C
29,66.81514305669994,C
30,42.607260413097556,C
31,67.01071552441195,C
32,45.06524556646237,A
33,70.80171587631078,A
34,23.409214535698286,B
35,66.07372513347339,A
36,90.43530750494335,B
37,19.496937267617188,B
38,78.4921064276355,A
39,24.54033766245667,A
40,18.191410168781886,C
41,69.67133585480701,C
42,9.333547932709497,B
43,13.274711406871786,B
44,83.17912955547165,B
45,22.96959902487683,C
46,70.91166552792157,A
47,11.275238764831386,A
48,46.745769387126145,B
49,57.70736640186476,C
50,87.2590261969297,B
51,60.70861882676716,C
52,17.243078671352528,B
53,78.2809067978227,C
54,23.85147799572821,A
55,17.394210715293056,C
56,39.448550050367736,B
57,61.32989286130649,A
58,17.136532442773333,A
59,22.227008375246847,B
60,31.64200109918327,C
61,62.423308607541394,C
62,69.290393978147,B
63,55.79660277947743,A
64,61.13275788468885,A
65,96.9874944470024,A
66,5.618601156967273,A
67,4.82186031753582,A
68,27.69918748795005,B
69,84.97232941496293,A
70,22.986049402318308,B
71,86.89420543578026,A
72,83.60425402696869,C
73,79.47598508642714,B
74,67.7065316754542,B
75,66.70094132251283,A
76,19.877941099916196,C
77,36.949229015806495,B
78,83.11265151007,C
79,40.15619553709134,C
80,4.39626367482544,A
81,33.0550758741066,B
82,51.520671479899526,B
83,17.255294548642063,B
84,42.76065596955735,A
85,93.30706049871856,B
86,53.26994081745647,C
87,5.56881296908659,A
88,57.389071168632654,A
89,46.281555831431056,C
90,30.254403087258797,B
91,47.244471914546715,B
92,25.43619606520734,A
93,71.86084833168414,A
94,65.84973353885259,C
95,58.379235363076475,A
96,90.33547633083928,A
97,97.80990620223866,B
98,67.02547958621058,A
99,53.83376158507571,A
