id,value,category
0,65.77411326824632,A
1,81.19097832652189,B
2,80.13897964582833,B
3,3.5469238315274043,A
4,46.71816029221386,A
5,64.01118431472203,A
6,68.42473735658642,A
7,11.9308544180603,B
8,4.278219718985343,C
9,2.1682731908661546,C
10,11.692515016639938,A
11,39.653722612070396,B
12,91.51435927740276,C
13,85.81828549889113,B
14,19.097679751208485,B
15,86.29097251054381,C
16,96.74424913773676,B
17,4.515396951840467,A
18,40.96201919044513,B
19,51.34453866339,C
20,29.104678199364297,C
21,21.390720853761678,C
22,29.808119846664727,C
23,68.31931737347506,A
24,56.93920222814345,A
25,98.28490920849063,B
26,70.91244168832,B
27,60.75331209853455,A
28,60.426324810730094,B
29,57.52893795734211,B
30,55.99044975756481,C
31,16.571268339207755,B
32,28.662458077022578,C
33,0.7941371104564943,C
34,33.66772461155922,A
35,31.341868684238793,A
36,67.0874379839794,A
37,6.296387700526395,C
38,44.96310714448857,C
39,97.9513650733752,A
40,21.585475574280743,C
41,28.654457406528156,C
42,86.28474842260816,B
43,19.804042943084422,C
44,42.3125043481029,B
45,90.48821008384955,B
46,72.58754713232622,C
47,4.186674573420857,A
48,4.615119611808205,C
49,40.43579805178247,C
50,81.25099059703597,C
51,20.511579219319486,A
52,85.8529087561751,C
53,60.040561629581354,C
54,15.722852708036083,C
55,40.43888302068408,A
56,56.76561291773701,A
57,39.795816481046664,A
58,39.73570734693058,A
59,66.80341800413146,A
60,52.81354804194452,A
61,50.173312200488205,C
62,44.114556555581466,A
63,49.349081674262386,A
64,89.9089639621604,C
65,60.27996216509658,C
66,97.3584277082611,A
67,95.72445078409072,C
68,52.95910214940691,A
69,92.76447098868262,B
70,13.63581391876254,A
71,95.07244585479981,A
72,3.933885791310676,C
73,63.532327457364616,A
74,61.84236085308695,C
75,6.436432621502153,A
76,44.47174366493434,C
77,96.21174289754703,B
78,24.434744056298683,A
79,3.3896927524614817,B
80,77.71777677695859,C
81,24.782278322406405,C
82,90.03540457629869,C
83,41.59814779165991,B
84,98.2359621466146,B
85,10.234754983124617,C
86,37.49830231809695,B
87,50.36226173537576,B
88,12.506959010659802,B
89,11.863190600360651,B
90,25.628733715852448,A
91,67.74306983238851,A
92,93.71952359252495,A
93,71.66823970296575,A
94,48.82210930032356,C
95,82.98397087866896,C
96,48.187134502490444,C
97,98.10069655066029,A
98,22.06266245689371,A
99,73.54453395902821,A
