id,value,category
0,73.73589574850136,B
1,38.13163827077397,B
2,83.38287777930998,C
3,79.52296042224518,B
4,37.767048617312085,C
5,21.810139921891647,A
6,47.45543314440306,A
7,93.14290501917252,A
8,55.829172458452035,A
9,65.27928554883056,C
10,78.36691670005325,C
11,30.38777723908308,B
12,95.3596794905736,C
13,82.51928465591774,A
14,40.676665252997914,B
15,66.16920389144715,B
16,60.76229506511398,B
17,43.23390859801294,B
18,68.72457449334016,A
19,35.25246308115435,C
20,91.88117547656285,A
21,91.91075072204127,B
22,58.58913594588796,C
23,80.97106231821444,B
24,6.199528241756235,C
25,57.71528767644008,A
26,32.23172043555111,A
27,6.462297597017352,B
28,13.266657407346194,B
29,93.70736221348258,A
30,87.29717999021054,C
31,71.9585892533502,A
32,21.867762395854907,C
33,73.26276715223487,C
34,38.43150375835906,C
35,38.07381338546142,C
36,31.585887290584036,C
37,23.46080332039091,C
38,61.3707311507697,A
39,82.52162868280286,A
40,36.37977383699249,C
41,2.564182550340066,C
42,11.523294344523405,C
43,2.7011726039804063,B
44,86.36461178552719,B
45,4.909323505039831,C
46,41.32307914246511,B
47,0.9856802645608509,C
48,47.39627498087201,B
49,98.37312051729626,C
50,49.2532100779512,A
51,42.933573786152415,C
52,91.2310445531807,C
53,65.21179540335096,A
54,32.93405454492031,A
55,11.170766146140343,A
56,32.12525501036792,A
57,14.816278346203104,B
58,46.43400673198319,A
59,84.91244017339132,A
60,26.109672444053487,A
61,50.50782344085354,A
62,76.77026408078414,A
63,16.425486627865894,A
64,17.761659142793018,B
65,38.17648931795635,C
66,13.618001299065451,C
67,20.861832445611196,C
68,90.60732094408165,A
69,76.13643073747608,A
70,2.3683409214016016,A
71,82.02198451755487,B
72,87.76762061242492,B
73,73.04866770549485,C
74,25.10581998902911,C
75,14.870841112937983,A
76,30.21727392576905,C
77,15.727266491183634,A
78,83.25154198388552,A
79,90.7531243543688,C
80,23.93516454868545,A
81,45.64172919139963,B
82,46.659269337830054,B
83,14.055824114516135,A
84,12.588708180255114,A
85,82.6408530500325,B
86,36.20246054710897,C
87,49.399898360830306,A
88,32.98057896550598,A
89,7.938786729547099,A
90,57.46242083839491,A
91,79.81226692829199,B
92,8.671912756283074,B
93,14.826575219988658,B
94,84.44715248405278,C
95,74.76903650245603,C
96,29.09876321724686,B
97,69.88638761476727,A
98,56.24855051308394,B
99,97.3522019526532,B
